alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier
R005-2057-130,R005,2057,130,0.06523386238258926,8.478820308954144e-07,0,valid,review,0.8064,T2_five_day
R005-2057-131,R005,2057,131,0.09722915369975159,9.766330573328548e-07,0,valid,review,0.8333,T2_five_day
R005-2057-132,R005,2057,132,0.060082065227247176,7.664246020178117e-07,0,valid,review,0.8007,T2_five_day
R005-2057-133,R005,2057,133,0.02413287298324194,7.409581691949955e-07,0,valid,review,0.7364,T2_five_day
R005-2057-134,R005,2057,134,0.011347997222621102,6.705446340688788e-07,0,valid,review,0.6687,T2_five_day
R005-2057-135,R005,2057,135,0.015130637116116378,5.485961878317762e-07,0,valid,review,0.6971,T2_five_day
R005-2057-136,R005,2057,136,0.011571883835460803,5.244015461298751e-07,0,valid,review,0.6703,T2_five_day
R005-2060-71,R005,2060,71,4.792600644279487e-06,5.6273781937640205e-08,0,train,deferred,0.0735,T3_thirty_day
R005-2060-73,R005,2060,73,1.1311602858748068e-05,4.8287419776573265e-08,0,train,deferred,0.1025,T3_thirty_day
R005-2060-74,R005,2060,74,2.220905814616978e-05,6.893795053804406e-08,0,train,deferred,0.1324,T3_thirty_day
R005-2060-78,R005,2060,78,2.60955396333259e-05,6.178109481435353e-08,0,train,deferred,0.1418,T3_thirty_day
R005-2060-79,R005,2060,79,1.4603802712257711e-05,3.995922293634579e-08,0,train,deferred,0.1125,T3_thirty_day
R005-2060-85,R005,2060,85,1.200048392912655e-05,5.2177549259267426e-08,0,train,deferred,0.1048,T3_thirty_day
R005-2060-87,R005,2060,87,1.0445224664807409e-05,1.177231114951697e-07,0,train,deferred,0.0997,T3_thirty_day
R005-2060-91,R005,2060,91,8.826882630054163e-06,1.241151780163721e-07,0,train,deferred,0.0939,T3_thirty_day
R005-2060-92,R005,2060,92,8.039068282772576e-06,1.6184954733678272e-07,0,train,deferred,0.0907,T3_thirty_day
R005-2060-93,R005,2060,93,5.085499520223742e-06,8.667869426729694e-08,0,train,deferred,0.075,T3_thirty_day
R005-2078-75,R005,2078,75,0.00664874981000066,6.414050549288443e-08,0,train,review,0.6192,T2_five_day
R005-2078-77,R005,2078,77,0.0003095615510338141,4.780732708176314e-08,0,train,review,0.3189,T3_thirty_day
R005-2078-78,R005,2078,78,4.9299044228611615e-05,4.372208718730268e-08,0,train,review,0.1779,T3_thirty_day
R005-2078-79,R005,2078,79,2.4065513497300637e-05,4.780456377737189e-08,0,train,deferred,0.1377,T3_thirty_day
R005-2078-81,R005,2078,81,4.2640995372351937e-05,4.331814439798599e-08,0,train,review,0.1694,T3_thirty_day
R005-2078-82,R005,2078,82,0.0002740617287179376,5.681553083235223e-08,0,train,review,0.3073,T3_thirty_day
R005-2078-83,R005,2078,83,3.582206873077236e-05,7.323560512400689e-08,0,train,review,0.1595,T3_thirty_day
R005-2078-85,R005,2078,85,0.0002615240163150901,2.984538835523864e-07,0,train,review,0.303,T3_thirty_day
R005-2078-86,R005,2078,86,0.0004025909055389537,2.0077325470397134e-06,0,train,review,0.3413,T3_thirty_day
R005-2078-88,R005,2078,88,0.0006722136665800933,1.0185234146306807e-06,0,train,review,0.3872,T3_thirty_day
R005-2078-91,R005,2078,91,0.0013325487488347022,8.312681941555937e-07,0,train,review,0.4568,T3_thirty_day
R005-2078-92,R005,2078,92,0.0011904078121996915,8.312681941555937e-07,0,train,review,0.4457,T3_thirty_day
R005-2078-101,R005,2078,101,0.0004244401398309739,2.9078972327220504e-08,0,train,review,0.3459,T3_thirty_day
R005-2078-102,R005,2078,102,0.0002750353869756472,3.0928492220195e-08,0,train,review,0.3079,T3_thirty_day
R005-2098-147,R005,2098,147,1.340892942189468e-05,1.2389280835594455e-07,0,valid,deferred,0.109,T3_thirty_day
R005-2098-148,R005,2098,148,2.770716202801751e-05,1.0714902798162822e-07,0,valid,deferred,0.1451,T3_thirty_day
R005-2098-149,R005,2098,149,3.727222154962422e-05,1.2075813307445987e-07,0,valid,review,0.1616,T3_thirty_day
R005-2098-150,R005,2098,150,4.8811526298339705e-05,1.0356647913467306e-07,0,valid,review,0.1772,T3_thirty_day
R005-2098-151,R005,2098,151,8.123801854205004e-05,4.684510501855847e-08,0,holdout,review,0.2109,T3_thirty_day
R005-2098-152,R005,2098,152,6.261681860963872e-05,2.0136743885845265e-08,0,holdout,review,0.1931,T3_thirty_day
R005-2098-153,R005,2098,153,5.21145295138477e-05,3.3633346830370736e-08,0,holdout,review,0.1812,T3_thirty_day
R005-2098-154,R005,2098,154,4.857659300583748e-05,2.3731003158614662e-08,0,holdout,review,0.1769,T3_thirty_day
R005-2098-155,R005,2098,155,2.3265623155243564e-05,5.2043081612047354e-08,0,holdout,deferred,0.1355,T3_thirty_day
R005-2098-156,R005,2098,156,1.39576790697238e-05,3.251516093569686e-08,0,holdout,deferred,0.1106,T3_thirty_day
R005-2098-157,R005,2098,157,1.771767617712524e-05,3.673518985385401e-08,0,holdout,deferred,0.121,T3_thirty_day
R005-2098-158,R005,2098,158,9.126053711515572e-06,3.6735253155374876e-08,0,holdout,deferred,0.0951,T3_thirty_day
R005-2098-159,R005,2098,159,2.3372728794602872e-05,5.179027481948264e-08,0,holdout,deferred,0.1361,T3_thirty_day
R005-2098-160,R005,2098,160,2.1632170949469e-05,3.578178508620273e-08,0,holdout,deferred,0.131,T3_thirty_day
R005-2098-161,R005,2098,161,2.0891755892536373e-05,3.3458608030344277e-08,0,holdout,deferred,0.1295,T3_thirty_day
R005-2098-162,R005,2098,162,6.033574321005737e-05,2.7979895074954034e-08,0,holdout,review,0.1908,T3_thirty_day
R005-2098-163,R005,2098,163,0.00011235784769465278,2.4713003925961987e-08,0,holdout,review,0.2347,T3_thirty_day
R005-2098-164,R005,2098,164,1.1833366841712131e-05,3.682926116387311e-08,0,holdout,deferred,0.1042,T3_thirty_day
R005-2098-165,R005,2098,165,4.206461425382226e-05,3.034670480576894e-08,0,holdout,review,0.1686,T3_thirty_day
R005-2098-166,R005,2098,166,6.156262670881491e-05,3.792891475831324e-08,0,holdout,review,0.1921,T3_thirty_day
R005-2098-167,R005,2098,167,0.00011928819747427173,3.990163526879445e-08,0,holdout,review,0.2396,T3_thirty_day
R005-2098-168,R005,2098,168,0.00011726852576108688,3.9711419679658425e-08,0,holdout,review,0.2382,T3_thirty_day
R005-2098-169,R005,2098,169,6.823585747773643e-05,5.610349703473197e-08,0,holdout,review,0.1983,T3_thirty_day
R005-2098-170,R005,2098,170,6.417370923359336e-05,6.305446627084385e-08,0,holdout,review,0.1949,T3_thirty_day
R005-2098-171,R005,2098,171,0.00034201426116221183,9.651166132545838e-08,0,holdout,review,0.3269,T3_thirty_day
R005-2098-172,R005,2098,172,0.0003022830550116338,9.981244755953164e-08,0,holdout,review,0.3166,T3_thirty_day
R005-2098-175,R005,2098,175,0.0007171253142963182,1.386571713316442e-07,0,holdout,review,0.3934,T3_thirty_day
R005-2098-176,R005,2098,176,0.0008604510704558694,1.5018419684865315e-07,0,holdout,review,0.4122,T3_thirty_day
R005-2098-178,R005,2098,178,0.0010047555205732934,1.4468163030231755e-07,0,holdout,review,0.429,T3_thirty_day
R005-2099-75,R005,2099,75,0.0004306495750047712,5.862910345872192e-08,0,train,review,0.3468,T3_thirty_day
R005-2099-76,R005,2099,76,0.0005608353923841242,4.5962594774371313e-08,0,train,review,0.3705,T3_thirty_day
R005-2099-77,R005,2099,77,0.0005489046668871768,4.887318584302094e-08,0,train,review,0.3684,T3_thirty_day
R005-2099-78,R005,2099,78,0.0008931592469042739,4.6240327970678394e-08,0,train,review,0.4159,T3_thirty_day
R005-2099-79,R005,2099,79,0.0004452539646934511,5.1428844630744745e-08,0,train,review,0.3503,T3_thirty_day
R005-2099-80,R005,2099,80,0.00027283313284286745,4.0063526818192145e-08,0,train,review,0.3066,T3_thirty_day
R005-2099-81,R005,2099,81,7.278350028054209e-05,7.105522239990799e-08,0,train,review,0.2022,T3_thirty_day
R005-2099-83,R005,2099,83,0.00010814716851561559,7.097348025173637e-08,0,train,review,0.2316,T3_thirty_day
R005-2099-84,R005,2099,84,0.00010636624333423826,4.3240100314446676e-08,0,train,review,0.2303,T3_thirty_day
R005-2099-85,R005,2099,85,8.236444791505785e-05,3.704867212383391e-08,0,train,review,0.2121,T3_thirty_day
R005-2099-86,R005,2099,86,0.0001202601558131644,4.6519110845253824e-08,0,train,review,0.2399,T3_thirty_day
R005-2099-87,R005,2099,87,0.00019666148523221822,8.64603979278167e-08,0,train,review,0.2791,T3_thirty_day
R005-2099-88,R005,2099,88,7.243928044227276e-05,4.967350697633543e-07,0,train,review,0.2019,T3_thirty_day
R005-2099-89,R005,2099,89,2.494701306568586e-05,4.3036605303768416e-07,0,train,deferred,0.1396,T3_thirty_day
R005-2099-90,R005,2099,90,2.489802038601812e-05,3.732438010810444e-07,0,train,deferred,0.1393,T3_thirty_day
R005-2099-91,R005,2099,91,1.0566557620491828e-05,3.386996806642352e-07,0,train,deferred,0.1,T3_thirty_day
R005-2099-92,R005,2099,92,1.1505356385160909e-05,2.9823905998709633e-07,0,train,deferred,0.1032,T3_thirty_day
R005-2099-93,R005,2099,93,1.84845373532253e-05,2.0906437377866108e-07,0,train,deferred,0.1231,T3_thirty_day
R005-2099-94,R005,2099,94,9.681639549367969e-06,3.032443112827139e-07,0,train,deferred,0.0971,T3_thirty_day
R005-2099-100,R005,2099,100,0.00024289294076379985,2.125880238987203e-07,0,train,review,0.297,T3_thirty_day
R005-2099-102,R005,2099,102,0.0004064263534293711,2.0896820805921306e-07,0,train,review,0.3423,T3_thirty_day
R005-2099-103,R005,2099,103,0.0002529798716370583,2.004258297919209e-07,0,train,review,0.3003,T3_thirty_day
R005-2099-104,R005,2099,104,0.0001999152260371708,1.1213378659218894e-07,0,train,review,0.2805,T3_thirty_day
R005-2099-105,R005,2099,105,0.00015938282045436258,1.1238264492155387e-07,0,train,review,0.261,T3_thirty_day
R005-2106-130,R005,2106,130,0.010903437467951443,1.3854689193210857e-07,0,valid,review,0.6647,T2_five_day
R005-2106-132,R005,2106,132,0.028712063618952323,2.975419802538784e-07,0,valid,review,0.7493,T2_five_day
R005-2106-133,R005,2106,133,0.024133222263589552,1.658316453816492e-07,0,valid,review,0.7364,T2_five_day
R005-2106-134,R005,2106,134,0.009126191059254399,9.143088127298245e-08,0,valid,review,0.6484,T2_five_day
R005-2106-135,R005,2106,135,0.008484860688662239,6.148090830349617e-08,0,valid,review,0.642,T2_five_day
R005-2106-140,R005,2106,140,0.008090896910766495,7.575716229177878e-08,0,valid,review,0.6376,T2_five_day
R005-2106-150,R005,2106,150,0.023108622515456766,2.2226040143884877e-08,0,valid,review,0.7322,T2_five_day
R005-2106-151,R005,2106,151,0.026131077919572948,2.7402109923307494e-08,0,holdout,review,0.7419,T2_five_day
R005-2106-153,R005,2106,153,0.023903684266462912,2.7402109923307494e-08,0,holdout,review,0.7354,T2_five_day
R005-2106-155,R005,2106,155,0.020224678766238343,2.2966669016893682e-08,0,holdout,review,0.7217,T2_five_day
R005-2106-156,R005,2106,156,0.01395317668634754,1.8843260205435476e-08,0,holdout,review,0.6893,T2_five_day
R005-2108-173,R005,2108,173,0.00013773300596480725,5.002285581622769e-08,0,holdout,review,0.25,T3_thirty_day
R005-2108-175,R005,2108,175,0.00012620367388895722,5.679323249913419e-08,0,holdout,review,0.2436,T3_thirty_day
R005-2108-178,R005,2108,178,8.169621403404724e-05,1.2763209951933626e-07,0,holdout,review,0.2114,T3_thirty_day
R005-2111-130,R005,2111,130,0.02394019795242739,2.4889676108834764e-06,0,valid,review,0.7356,T2_five_day
R005-2111-131,R005,2111,131,0.04447004137365001,1.2518060166856793e-06,0,valid,review,0.7808,T2_five_day
R005-2111-133,R005,2111,133,0.041378363751535634,1.1998114543025488e-05,0,valid,review,0.7758,T2_five_day
R005-2111-136,R005,2111,136,0.05819620649143155,5.67455565097333e-06,0,valid,review,0.7982,T2_five_day
R005-2111-139,R005,2111,139,0.058541760131302946,2.5826380930796644e-06,0,valid,review,0.7988,T2_five_day
R005-2111-143,R005,2111,143,0.060001996281827466,1.5176194016472685e-06,0,valid,review,0.8007,T2_five_day
R005-2111-145,R005,2111,145,0.0542724225231823,1.3014719822110575e-06,0,valid,review,0.7935,T2_five_day
R005-2111-147,R005,2111,147,0.05053128656967138,5.381921475788635e-07,0,valid,review,0.7894,T2_five_day
R005-2111-148,R005,2111,148,0.03336543230412338,6.568844859264443e-07,0,valid,review,0.7612,T2_five_day
R005-2111-149,R005,2111,149,0.030087437222155174,6.76381562262378e-07,0,valid,review,0.7532,T2_five_day
R005-2111-150,R005,2111,150,0.028631550297044492,7.179007131511718e-07,0,valid,review,0.749,T2_five_day
R005-2111-152,R005,2111,152,0.02572112190432538,1.2961863012578944e-06,0,holdout,review,0.7407,T2_five_day
R005-2111-157,R005,2111,157,0.02651493031240754,1.2498044558590403e-06,0,holdout,review,0.7432,T2_five_day
R005-2129-135,R005,2129,135,0.00019940397581169855,2.2758901069312221e-07,0,valid,review,0.2802,T3_thirty_day
R005-2129-136,R005,2129,136,0.0007143220559701755,2.4140190101966217e-07,0,valid,review,0.3929,T3_thirty_day
R005-2129-137,R005,2129,137,0.0004697502741952555,2.0495862307478468e-07,0,valid,review,0.3547,T3_thirty_day
R005-2129-138,R005,2129,138,0.0008888411632130856,3.0934770674440426e-07,0,valid,review,0.4154,T3_thirty_day
R005-2129-139,R005,2129,139,0.0003625604160281708,2.1803168332120963e-07,0,valid,review,0.3317,T3_thirty_day
R005-2129-140,R005,2129,140,0.00041446226263138023,2.3376878027300873e-07,0,valid,review,0.3439,T3_thirty_day
R005-2129-141,R005,2129,141,0.00031737860389144797,2.227240484528077e-07,0,valid,review,0.3209,T3_thirty_day
R005-2129-142,R005,2129,142,0.00017053745278035584,1.732447509299718e-07,0,valid,review,0.2662,T3_thirty_day
R005-2129-143,R005,2129,143,9.679281899985622e-05,1.2942953875226394e-07,0,valid,review,0.2234,T3_thirty_day
R005-2129-144,R005,2129,144,0.00010868861617710659,1.9905833945591156e-07,0,valid,review,0.232,T3_thirty_day
R005-2129-145,R005,2129,145,9.727304249366916e-05,1.856351359589243e-07,0,valid,review,0.2238,T3_thirty_day
R005-2129-146,R005,2129,146,0.00017650620286964547,1.8536752563872663e-07,0,valid,review,0.2692,T3_thirty_day
R005-2129-147,R005,2129,147,7.577014475417643e-05,1.0044220851572326e-07,0,valid,review,0.2054,T3_thirty_day
R005-2129-148,R005,2129,148,5.337419194222012e-05,5.211571011233202e-08,0,valid,review,0.1828,T3_thirty_day
R005-2129-149,R005,2129,149,4.2339106814892986e-05,3.295998542498978e-08,0,valid,review,0.1688,T3_thirty_day
R005-2129-150,R005,2129,150,3.1042514461033384e-05,3.142274509508563e-08,0,valid,deferred,0.1514,T3_thirty_day
R005-2129-151,R005,2129,151,4.321963524273658e-05,4.413432580996412e-08,0,holdout,review,0.1702,T3_thirty_day
R005-2129-152,R005,2129,152,1.8871769165094985e-05,4.837062995274397e-08,0,holdout,deferred,0.1241,T3_thirty_day
R005-2129-153,R005,2129,153,2.979745036313679e-05,8.701407698138636e-08,0,holdout,deferred,0.1493,T3_thirty_day
R005-2129-154,R005,2129,154,1.5875736363658674e-05,4.039092140838843e-08,0,holdout,deferred,0.1164,T3_thirty_day
R005-2129-155,R005,2129,155,9.591901601913477e-06,3.556682016537005e-08,0,holdout,deferred,0.0969,T3_thirty_day
R005-2129-156,R005,2129,156,1.6250100129342336e-05,3.716085883566266e-08,0,holdout,deferred,0.1175,T3_thirty_day
R005-2129-157,R005,2129,157,2.6949082781127882e-05,3.336896921965876e-08,0,holdout,deferred,0.1437,T3_thirty_day
R005-2129-158,R005,2129,158,2.7656983363126622e-05,4.589322592914314e-08,0,holdout,deferred,0.145,T3_thirty_day
R005-2129-162,R005,2129,162,0.00015874320707223767,1.6129788759094578e-07,0,holdout,review,0.2607,T3_thirty_day
R005-2129-164,R005,2129,164,0.00017429055230813037,1.6977176316886876e-07,0,holdout,review,0.2681,T3_thirty_day
R005-2138-93,R005,2138,93,0.0004749293170518984,1.2671989399822028e-07,0,train,review,0.3558,T3_thirty_day
R005-2138-94,R005,2138,94,0.0014231658820665525,1.946963592443975e-07,0,train,review,0.4637,T3_thirty_day
R005-2138-95,R005,2138,95,0.0010351502396649705,2.1739691660077795e-07,0,train,review,0.4316,T3_thirty_day
R005-2138-96,R005,2138,96,0.0012812708652670797,2.135381599466156e-07,0,train,review,0.4528,T3_thirty_day
R005-2138-97,R005,2138,97,0.0014210412649686025,2.1353779198160242e-07,0,train,review,0.4635,T3_thirty_day
R005-2138-99,R005,2138,99,0.0037430914393172445,2.1325306434173373e-07,0,train,review,0.5606,T3_thirty_day
R005-2138-100,R005,2138,100,0.002409295789693206,6.23307297093649e-07,0,train,review,0.5179,T3_thirty_day
R005-2138-101,R005,2138,101,0.0021969540065512787,5.794424369440504e-07,0,train,review,0.5087,T3_thirty_day
R005-2138-102,R005,2138,102,0.0010738320674341631,1.8943392141039504e-07,0,train,review,0.4349,T3_thirty_day
R005-2138-106,R005,2138,106,0.0008431133012169918,2.316665644782632e-07,0,train,review,0.4097,T3_thirty_day
R005-2138-108,R005,2138,108,0.0016413947210571834,1.0402608247028259e-07,0,train,review,0.478,T3_thirty_day
R005-2138-109,R005,2138,109,0.00024536610757756075,8.679826961317067e-08,0,train,review,0.2979,T3_thirty_day
R005-2140-143,R005,2140,143,0.005026657904498103,4.5062946215932085e-08,0,valid,review,0.5914,T3_thirty_day
R005-2140-144,R005,2140,144,0.005524525555142338,2.748545699457484e-08,0,valid,review,0.6015,T2_five_day
R005-2140-145,R005,2140,145,0.0009026456791613654,1.6911484735714025e-08,0,valid,review,0.4171,T3_thirty_day
R005-2140-146,R005,2140,146,0.0006340967895789818,3.144515314255512e-08,0,valid,review,0.3821,T3_thirty_day
R005-2140-147,R005,2140,147,0.0007502774743755167,3.279205068912145e-08,0,valid,review,0.3979,T3_thirty_day
R005-2140-148,R005,2140,148,0.0010043817980634516,3.668204242489437e-08,0,valid,review,0.4289,T3_thirty_day
R005-2140-149,R005,2140,149,0.001738670610282892,2.9722641316840306e-08,0,valid,review,0.4841,T3_thirty_day
R005-2140-150,R005,2140,150,0.0018787723505910821,2.6748031177317876e-08,0,valid,review,0.4925,T3_thirty_day
R005-2140-151,R005,2140,151,0.00223384614632285,3.795700517238624e-08,0,holdout,review,0.5106,T3_thirty_day
R005-2140-152,R005,2140,152,0.014993165365815662,9.790615689803861e-08,0,holdout,review,0.6963,T2_five_day
R005-2140-153,R005,2140,153,0.030923877950432718,1.2514233448173307e-07,0,holdout,review,0.7552,T2_five_day
R005-2140-154,R005,2140,154,0.043574713796716055,1.6825444342311102e-07,0,holdout,review,0.7796,T2_five_day
R005-2140-155,R005,2140,155,0.008056929936141884,8.047765706925151e-08,0,holdout,review,0.6374,T2_five_day
R005-2140-156,R005,2140,156,0.0051758070256565265,8.292001714305845e-08,0,holdout,review,0.5944,T3_thirty_day
R005-2140-157,R005,2140,157,0.002672922981943972,7.340537097885512e-08,0,holdout,review,0.5284,T3_thirty_day
R005-2140-158,R005,2140,158,0.0026824451535033753,7.843660375792367e-08,0,holdout,review,0.5289,T3_thirty_day
R005-2140-159,R005,2140,159,0.002884855747622435,7.811649548695075e-08,0,holdout,review,0.5361,T3_thirty_day
R005-2140-160,R005,2140,160,0.002757440449182168,1.7745541305381948e-07,0,holdout,review,0.5317,T3_thirty_day
R005-2140-161,R005,2140,161,0.002400828352910331,2.45278516683891e-07,0,holdout,review,0.5175,T3_thirty_day
R005-2140-162,R005,2140,162,0.0021864956151447477,1.0399825762305795e-07,0,holdout,review,0.5081,T3_thirty_day
R005-2140-163,R005,2140,163,0.004095093626553287,2.2455128712380778e-07,0,holdout,review,0.5702,T3_thirty_day
R005-2140-164,R005,2140,164,0.007940051870023028,2.8688927850354777e-07,0,holdout,review,0.6359,T2_five_day
R005-2140-165,R005,2140,165,0.011278185576150835,5.940470377484041e-07,0,holdout,review,0.668,T2_five_day
R005-2140-166,R005,2140,166,0.006681438299724763,4.3324720215745025e-07,0,holdout,review,0.6198,T2_five_day
R005-2140-167,R005,2140,167,0.009591753719553526,8.471379974269902e-07,0,holdout,review,0.6524,T2_five_day
R005-2140-168,R005,2140,168,0.010418018236855302,8.737808289181736e-07,0,holdout,review,0.6606,T2_five_day
R005-2140-169,R005,2140,169,0.010360661406788832,6.147943288628148e-07,0,holdout,review,0.6602,T2_five_day
R005-2154-125,R005,2154,125,0.022751905102981904,1.553320878748942e-08,0,valid,review,0.7309,T2_five_day
R005-2154-126,R005,2154,126,0.03297362301421518,1.7290980007140927e-08,0,valid,review,0.7604,T2_five_day
R005-2154-128,R005,2154,128,0.014374799451575866,1.2240366417582756e-08,0,valid,review,0.6921,T2_five_day
R005-2154-129,R005,2154,129,0.02106075602073286,1.5668058530975802e-08,0,valid,review,0.7253,T2_five_day
R005-2154-130,R005,2154,130,0.08968424311170016,1.2781959233329746e-08,0,valid,review,0.8277,T2_five_day
R005-2154-131,R005,2154,131,0.07232833476532284,1.5614134364907074e-08,0,valid,review,0.8136,T2_five_day
R005-2154-132,R005,2154,132,0.47220776076971366,1.9520694147743604e-08,0,valid,review,0.9169,T1_same_day
R005-2154-133,R005,2154,133,0.4466332192009491,2.045960792913257e-08,0,valid,review,0.9138,T1_same_day
R005-2154-135,R005,2154,135,0.5058208617425156,6.299587250483389e-08,0,valid,review,0.9204,T1_same_day
R005-2154-136,R005,2154,136,0.24602812368866867,2.5576702249572837e-08,0,valid,review,0.8839,T2_five_day
R005-2154-137,R005,2154,137,0.24265811618546232,1.4273662418677446e-08,0,valid,review,0.8832,T2_five_day
R005-2154-138,R005,2154,138,0.35549350334780244,1.605414449501599e-08,0,valid,review,0.9026,T1_same_day
R005-2154-139,R005,2154,139,0.420083107629359,4.2245789112883534e-08,0,valid,review,0.9104,T1_same_day
R005-2154-140,R005,2154,140,0.36301428335594466,3.6896495402612836e-08,0,valid,review,0.9034,T1_same_day
R005-2154-141,R005,2154,141,0.15101233690499274,1.3500492535539489e-08,0,valid,review,0.8582,T2_five_day
R005-2154-142,R005,2154,142,0.34470284771415616,4.0545340354929264e-08,0,valid,review,0.901,T1_same_day
R005-2154-143,R005,2154,143,0.45050499222212353,4.6298796734842644e-08,0,valid,review,0.9144,T1_same_day
R005-2154-144,R005,2154,144,0.3144812764953283,2.2138537061849418e-08,0,valid,review,0.896,T2_five_day
R005-2154-145,R005,2154,145,0.3658273773131733,1.7548398807931697e-08,0,valid,review,0.9037,T1_same_day
R005-2154-146,R005,2154,146,0.2495983913446777,1.530251708624608e-08,0,valid,review,0.8846,T2_five_day
R005-2154-147,R005,2154,147,0.21373314007438518,1.4409320391423644e-08,0,valid,review,0.8768,T2_five_day
R005-2154-148,R005,2154,148,0.5010358062923105,1.8166617072818973e-08,0,valid,review,0.9196,T1_same_day
R005-2154-150,R005,2154,150,0.5427439679825737,1.9406099781808819e-07,0,valid,review,0.9242,T1_same_day
R005-2154-151,R005,2154,151,0.7787661448553546,1.035577539442576e-06,0,holdout,review,0.9412,T1_same_day
R005-2157-76,R005,2157,76,4.2979872991784e-06,1.3826123828905662e-08,0,train,deferred,0.0701,T3_thirty_day
R005-2157-77,R005,2157,77,1.47390476739742e-05,1.394583542232521e-08,0,train,deferred,0.1129,T3_thirty_day
R005-2157-78,R005,2157,78,1.386757205771604e-05,1.692415508704952e-08,0,train,deferred,0.1102,T3_thirty_day
R005-2157-79,R005,2157,79,1.552187356060522e-05,1.448136411991758e-08,0,train,deferred,0.1155,T3_thirty_day
R005-2157-80,R005,2157,80,2.1336641053944867e-06,8.925899954544278e-09,0,train,deferred,0.0536,T3_thirty_day
R005-2157-81,R005,2157,81,2.020213607174985e-06,9.253701816461016e-09,0,train,deferred,0.0523,T3_thirty_day
R005-2157-82,R005,2157,82,2.3520903433885994e-06,1.669044694172857e-08,0,train,deferred,0.056,T3_thirty_day
R005-2157-83,R005,2157,83,3.48094274554238e-06,8.638604774452777e-09,0,train,deferred,0.0654,T3_thirty_day
R005-2157-84,R005,2157,84,4.108871810183822e-06,8.638604774452777e-09,0,train,deferred,0.0688,T3_thirty_day
R005-2157-85,R005,2157,85,4.272558262034787e-06,8.930604087453804e-09,0,train,deferred,0.07,T3_thirty_day
R005-2157-86,R005,2157,86,4.544916726528931e-06,2.5602923933649517e-08,0,train,deferred,0.0719,T3_thirty_day
R005-2157-87,R005,2157,87,2.3251148169815035e-05,9.6354258255735e-09,0,train,deferred,0.1355,T3_thirty_day
R005-2157-88,R005,2157,88,1.5317486421600345e-05,1.3428333618457564e-08,0,train,deferred,0.1148,T3_thirty_day
R005-2157-89,R005,2157,89,1.3439609185623388e-05,1.5268597426797108e-08,0,train,deferred,0.1091,T3_thirty_day
R005-2157-90,R005,2157,90,1.8546427149607482e-05,2.5436582209444934e-08,0,train,deferred,0.1231,T3_thirty_day
R005-2157-91,R005,2157,91,1.0890732892439529e-05,1.9036922055329173e-08,0,train,deferred,0.101,T3_thirty_day
R005-2157-92,R005,2157,92,4.870514516827382e-06,2.077431630341173e-08,0,train,deferred,0.0739,T3_thirty_day
R005-2157-93,R005,2157,93,1.685694214932224e-06,2.1334177442544018e-08,0,train,deferred,0.0484,T3_thirty_day
R005-2157-94,R005,2157,94,2.429210778822465e-06,2.3103039139796803e-08,0,train,deferred,0.0568,T3_thirty_day
R005-2157-95,R005,2157,95,5.843570322830859e-06,2.269199328017354e-08,0,train,deferred,0.0794,T3_thirty_day
R005-2157-96,R005,2157,96,8.703638912829121e-06,2.347407368159753e-08,0,train,deferred,0.0935,T3_thirty_day
R005-2157-97,R005,2157,97,1.1395248689637124e-05,3.834492735145871e-08,0,train,deferred,0.1027,T3_thirty_day
R005-2157-98,R005,2157,98,5.843409305346554e-06,1.9685105374554506e-08,0,train,deferred,0.0793,T3_thirty_day
R005-2157-99,R005,2157,99,1.0037282952865427e-05,1.635124423660055e-08,0,train,deferred,0.0981,T3_thirty_day
R005-2157-100,R005,2157,100,1.282155020477459e-05,2.26536085116277e-08,0,train,deferred,0.1069,T3_thirty_day
R005-2157-101,R005,2157,101,1.4143149626663532e-05,2.646557742693294e-08,0,train,deferred,0.111,T3_thirty_day
R005-2157-102,R005,2157,102,6.782541462146928e-06,1.883248050187295e-08,0,train,deferred,0.0845,T3_thirty_day
R005-2157-105,R005,2157,105,2.652720736466063e-05,5.366561824964542e-08,0,train,deferred,0.1427,T3_thirty_day
R005-2157-107,R005,2157,107,0.00010900268706407521,9.216280597007508e-08,0,train,review,0.2322,T3_thirty_day
R005-2157-108,R005,2157,108,0.0001377651575077074,9.97664286804124e-08,0,train,review,0.25,T3_thirty_day
R005-2157-109,R005,2157,109,0.0002100499396059271,2.2777153065383773e-07,0,train,review,0.2848,T3_thirty_day
R005-2157-110,R005,2157,110,0.0005599931277498147,1.7777382592897334e-07,0,train,review,0.3703,T3_thirty_day
R005-2157-112,R005,2157,112,0.000574404495718116,1.305014806339295e-07,0,train,review,0.3727,T3_thirty_day
R005-2157-113,R005,2157,113,0.00041560051276978146,1.1331183148125863e-07,0,train,review,0.3442,T3_thirty_day
R005-2157-114,R005,2157,114,0.0005264701376848495,1.305014806339295e-07,0,train,review,0.3648,T3_thirty_day
R005-2157-115,R005,2157,115,0.00052005130378139,1.59453000857076e-07,0,train,review,0.3637,T3_thirty_day
R005-2157-118,R005,2157,118,0.0001493148864294201,1.1032968021212472e-07,0,train,review,0.2563,T3_thirty_day
R005-2157-119,R005,2157,119,6.957734907682538e-05,1.1356864953496784e-07,0,train,review,0.1995,T3_thirty_day
R005-2157-120,R005,2157,120,0.00013327526430836214,2.61576057079827e-07,0,train,review,0.2476,T3_thirty_day
