alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier,reason_1,reason_2,reason_3,top_mitigant,reason_summary
R001-12-112,R001,12,112,3.330509068287047e-07,3.457873449537206e-07,0,train,deferred,0.0239,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day near-threshold cash deposit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day near-threshold cash deposit count
R005-3380-131,R005,3380,131,4.670597697706219e-07,1.1744751899761701e-07,0,valid,deferred,0.0282,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-132,R005,3380,132,4.773898063658138e-07,1.2160829999014301e-07,0,valid,deferred,0.0286,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-133,R005,3380,133,5.508164163593225e-07,1.2051617221714656e-07,0,valid,deferred,0.0304,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-134,R005,3380,134,3.414577996738927e-07,7.127811089712089e-08,0,valid,deferred,0.0242,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-135,R005,3380,135,4.3196145637193195e-07,5.5856165851710485e-08,0,valid,deferred,0.027,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-136,R005,3380,136,2.778127090221104e-07,4.7082178217929436e-08,0,valid,deferred,0.0217,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-137,R005,3380,137,3.240255647251484e-07,5.335946102379758e-08,0,valid,deferred,0.0235,T3_thirty_day,30-day largest transaction,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,30-day largest transaction; 7-day high-risk jurisdiction count; home province ON
R005-3380-139,R005,3380,139,5.240564113432639e-07,5.170463269055059e-08,0,valid,deferred,0.0297,T3_thirty_day,7-day high-risk jurisdiction count,30-day largest transaction,home province ON,cash-intensive business type,7-day high-risk jurisdiction count; 30-day largest transaction; home province ON
R005-3380-140,R005,3380,140,5.238042538626326e-07,5.5542222767053793e-08,0,valid,deferred,0.0297,T3_thirty_day,7-day high-risk jurisdiction count,30-day largest transaction,home province ON,cash-intensive business type,7-day high-risk jurisdiction count; 30-day largest transaction; home province ON
R005-3380-141,R005,3380,141,6.559903405030383e-07,5.545954246778385e-08,0,valid,deferred,0.0324,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day largest transaction,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day largest transaction
R005-3380-142,R005,3380,142,1.3362703003148314e-06,5.3721664028391375e-08,0,valid,deferred,0.0441,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day largest transaction,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day largest transaction
R005-3380-143,R005,3380,143,2.5554121362805387e-06,5.288225081053584e-08,0,valid,deferred,0.0577,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day high-risk jurisdiction count,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day high-risk jurisdiction count
R005-3380-144,R005,3380,144,1.2704865053567332e-06,4.639318134172812e-08,0,valid,deferred,0.0434,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day high-risk jurisdiction count,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day high-risk jurisdiction count
R005-3380-146,R005,3380,146,4.014073552907587e-07,3.14238745219049e-08,0,valid,deferred,0.0261,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day high-risk jurisdiction count,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day high-risk jurisdiction count
R005-3380-147,R005,3380,147,4.6696037598067275e-07,2.9422167962101007e-08,0,valid,deferred,0.0282,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day high-risk jurisdiction count,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day high-risk jurisdiction count
R005-3380-149,R005,3380,149,2.906155379686626e-07,2.4071599321618397e-08,0,valid,deferred,0.0222,T3_thirty_day,7-day high-risk jurisdiction count,home province ON,30-day largest transaction,cash-intensive business type,7-day high-risk jurisdiction count; home province ON; 30-day largest transaction
R005-3390-100,R005,3390,100,0.0009930826192325,4.3591608388068274e-07,0,train,review,0.4277,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day largest transaction
R005-3390-101,R005,3390,101,0.004017735116654,6.810960277646188e-07,0,train,review,0.5683,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3390-102,R005,3390,102,0.0004316529182981,1.5845995904859625e-07,0,train,review,0.347,T3_thirty_day,cash-intensive business type,7-day wire value,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day wire value; 7-day high-risk jurisdiction count
R005-3390-103,R005,3390,103,0.0003328215695558,5.2502758815655485e-08,0,train,review,0.3244,T3_thirty_day,cash-intensive business type,7-day wire value,7-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; 7-day wire value; 7-day largest transaction
R005-3390-104,R005,3390,104,0.0002189152036614,5.4713363438325285e-08,0,train,review,0.2883,T3_thirty_day,7-day wire value,cash-intensive business type,7-day largest transaction,share of 30-day credits arriving as cash,7-day wire value; cash-intensive business type; 7-day largest transaction
R005-3390-106,R005,3390,106,0.0005420233630856,1.7622304593661045e-07,0,train,review,0.3673,T3_thirty_day,7-day wire value,cash-intensive business type,7-day largest transaction,7-day total value,7-day wire value; cash-intensive business type; 7-day largest transaction
R005-3390-108,R005,3390,108,0.0003190336691456,2.287543673401709e-07,0,train,review,0.3212,T3_thirty_day,7-day wire value,cash-intensive business type,30-day wire value,90-day wire value,7-day wire value; cash-intensive business type; 30-day wire value
R005-3390-109,R005,3390,109,0.0010514096022988,5.364085728524971e-07,0,train,review,0.4333,T3_thirty_day,7-day wire value,cash-intensive business type,30-day wire value,90-day wire value,7-day wire value; cash-intensive business type; 30-day wire value
R005-3390-111,R005,3390,111,0.0011448282053627,2.9444702970699735e-07,0,train,review,0.4415,T3_thirty_day,cash-intensive business type,30-day wire value,90-day debit value,90-day wire value,cash-intensive business type; 30-day wire value; 90-day debit value
R005-3390-112,R005,3390,112,0.0009784237529995,2.8690832626507746e-07,0,train,review,0.426,T3_thirty_day,cash-intensive business type,30-day wire value,90-day debit value,90-day wire value,cash-intensive business type; 30-day wire value; 90-day debit value
R005-3390-115,R005,3390,115,0.0005046111150721,1.3023886975570141e-07,0,train,review,0.361,T3_thirty_day,cash-intensive business type,30-day wire value,90-day debit value,90-day wire value,cash-intensive business type; 30-day wire value; 90-day debit value
R005-3390-117,R005,3390,117,0.0005060018141909,3.990395338435151e-07,0,train,review,0.3613,T3_thirty_day,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value,30-day wire value; cash-intensive business type; 90-day debit value
R005-3390-119,R005,3390,119,0.000657519276672,4.6011961473783806e-07,0,train,review,0.3856,T3_thirty_day,30-day wire value,90-day debit value,cash-intensive business type,90-day wire value,30-day wire value; 90-day debit value; cash-intensive business type
R005-3390-120,R005,3390,120,0.0008369597929754,3.925522656860908e-07,0,train,review,0.4089,T3_thirty_day,30-day wire value,90-day debit value,7-day wire value,90-day wire value,30-day wire value; 90-day debit value; 7-day wire value
R005-3390-122,R005,3390,122,0.0003361927303848,1.930429878534901e-07,0,valid,review,0.3254,T3_thirty_day,30-day wire value,90-day debit value,7-day wire value,90-day wire value,30-day wire value; 90-day debit value; 7-day wire value
R005-3390-127,R005,3390,127,0.0001368499087307,1.7172156816054244e-07,0,valid,review,0.2494,T3_thirty_day,30-day wire value,90-day debit value,cash-intensive business type,90-day wire value,30-day wire value; 90-day debit value; cash-intensive business type
R005-3390-129,R005,3390,129,0.0001820095531725,1.820077825958688e-07,0,valid,review,0.2722,T3_thirty_day,30-day wire value,90-day debit value,cash-intensive business type,90-day wire value,30-day wire value; 90-day debit value; cash-intensive business type
R005-3392-80,R005,3392,80,0.011941311450155,1.5084612904332097e-08,0,train,review,0.6733,T2_five_day,cash-intensive business type,occupation or business type import export,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; occupation or business type import export; 7-day high-risk jurisdiction count
R005-3392-157,R005,3392,157,0.0005189309843966,6.508547944960844e-08,0,holdout,review,0.3636,T3_thirty_day,cash-intensive business type,occupation or business type import export,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; occupation or business type import export; 7-day high-risk jurisdiction count
R005-3392-158,R005,3392,158,6.927623997769996e-05,2.0017795671952893e-08,0,holdout,review,0.1992,T3_thirty_day,7-day largest transaction,cash-intensive business type,occupation or business type import export,30-day largest transaction,7-day largest transaction; cash-intensive business type; occupation or business type import export
R005-3393-127,R005,3393,127,0.0010147635780936,2.8550155765037614e-07,0,valid,review,0.4299,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day value with high-risk jurisdictions,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day value with high-risk jurisdictions
R005-3393-128,R005,3393,128,0.000470248931812,8.651368505783965e-07,0,valid,review,0.3549,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day value with high-risk jurisdictions,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day value with high-risk jurisdictions
R005-3393-129,R005,3393,129,0.0005362976650294,8.038660865377534e-07,0,valid,review,0.3662,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day value with high-risk jurisdictions,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day value with high-risk jurisdictions
R005-3393-130,R005,3393,130,0.0009795172547188,3.57899324235227e-07,0,valid,review,0.4262,T3_thirty_day,occupation or business type money services,cash-intensive business type,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 7-day high-risk jurisdiction count
R005-3393-131,R005,3393,131,0.0009829269710251,5.609127675377967e-07,0,valid,review,0.4267,T3_thirty_day,occupation or business type money services,cash-intensive business type,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 7-day high-risk jurisdiction count
R005-3393-132,R005,3393,132,0.0007779946109388,6.394552804804429e-07,0,valid,review,0.4015,T3_thirty_day,occupation or business type money services,cash-intensive business type,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 7-day high-risk jurisdiction count
R005-3393-133,R005,3393,133,0.001642218389337,3.130712503455489e-07,0,valid,review,0.4781,T3_thirty_day,occupation or business type money services,cash-intensive business type,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 7-day high-risk jurisdiction count
R005-3393-134,R005,3393,134,0.0027175889099564,4.259346043915299e-07,0,valid,review,0.53,T3_thirty_day,occupation or business type money services,cash-intensive business type,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 7-day high-risk jurisdiction count
R005-3393-135,R005,3393,135,0.0033670459603962,2.147296261812136e-06,0,valid,review,0.5499,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-136,R005,3393,136,0.0024314125229725,9.46961615746612e-07,0,valid,review,0.519,T3_thirty_day,occupation or business type money services,cash-intensive business type,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 7-day high-risk jurisdiction count
R005-3393-137,R005,3393,137,0.0033256237324403,1.3850113411135994e-06,0,valid,review,0.5487,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-138,R005,3393,138,0.0028595125485467,2.0041623741039368e-06,0,valid,review,0.5353,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-139,R005,3393,139,0.0013766056198352,3.867827215854548e-07,0,valid,review,0.4598,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-140,R005,3393,140,0.0016019811468713,4.325155646581889e-07,0,valid,review,0.4757,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-141,R005,3393,141,0.0038796027448298,5.589358599376367e-07,0,valid,review,0.5641,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-142,R005,3393,142,0.0055111243483823,4.594390577997596e-07,0,valid,review,0.6013,T2_five_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-143,R005,3393,143,0.0089836337145248,4.571997469321305e-07,0,valid,review,0.6473,T2_five_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-144,R005,3393,144,0.0034451044556495,3.05544264912292e-07,0,valid,review,0.5522,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-145,R005,3393,145,0.0035168884670887,2.4955265132828185e-07,0,valid,review,0.5547,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-146,R005,3393,146,0.0025113335189787,2.076518431151588e-07,0,valid,review,0.5225,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-147,R005,3393,147,0.0018993165487717,4.729902615512694e-07,0,valid,review,0.4936,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-148,R005,3393,148,0.0010013531205842,2.277471868863149e-07,0,valid,review,0.4285,T3_thirty_day,occupation or business type money services,30-day wire count,cash-intensive business type,share of 30-day credits arriving as cash,occupation or business type money services; 30-day wire count; cash-intensive business type
R005-3393-149,R005,3393,149,0.0002040882055284,8.289175588074937e-08,0,valid,review,0.2821,T3_thirty_day,occupation or business type money services,30-day wire count,cash-intensive business type,share of 30-day credits arriving as cash,occupation or business type money services; 30-day wire count; cash-intensive business type
R005-3393-150,R005,3393,150,0.00022553435389,1.0732671752091977e-07,0,valid,review,0.2904,T3_thirty_day,occupation or business type money services,30-day wire count,cash-intensive business type,share of 30-day credits arriving as cash,occupation or business type money services; 30-day wire count; cash-intensive business type
R005-3393-151,R005,3393,151,0.0002289780584789,8.462597807404895e-08,0,holdout,review,0.2912,T3_thirty_day,30-day wire count,occupation or business type money services,cash-intensive business type,share of 30-day credits arriving as cash,30-day wire count; occupation or business type money services; cash-intensive business type
R005-3393-152,R005,3393,152,0.0002505831642339,8.895320071720426e-08,0,holdout,review,0.2997,T3_thirty_day,30-day wire count,occupation or business type money services,cash-intensive business type,share of 30-day credits arriving as cash,30-day wire count; occupation or business type money services; cash-intensive business type
R005-3393-153,R005,3393,153,0.0005276476466082,7.931433148793779e-08,0,holdout,review,0.3649,T3_thirty_day,30-day wire count,occupation or business type money services,cash-intensive business type,share of 30-day credits arriving as cash,30-day wire count; occupation or business type money services; cash-intensive business type
R005-3393-154,R005,3393,154,0.0002217420666907,9.427624130901279e-08,0,holdout,review,0.2891,T3_thirty_day,30-day wire count,occupation or business type money services,cash-intensive business type,share of 30-day credits arriving as cash,30-day wire count; occupation or business type money services; cash-intensive business type
R005-3393-155,R005,3393,155,0.000365978173975,9.412099913003497e-08,0,holdout,review,0.3325,T3_thirty_day,30-day wire count,occupation or business type money services,cash-intensive business type,share of 30-day credits arriving as cash,30-day wire count; occupation or business type money services; cash-intensive business type
R005-3393-156,R005,3393,156,0.0008544881519744,2.1392986601725758e-07,0,holdout,review,0.4114,T3_thirty_day,30-day wire count,occupation or business type money services,cash-intensive business type,share of 30-day credits arriving as cash,30-day wire count; occupation or business type money services; cash-intensive business type
R005-3393-159,R005,3393,159,0.0013050279673652,4.487667855006154e-07,0,holdout,review,0.4553,T3_thirty_day,occupation or business type money services,30-day wire count,cash-intensive business type,share of 30-day credits arriving as cash,occupation or business type money services; 30-day wire count; cash-intensive business type
R005-3393-161,R005,3393,161,0.0032877944799522,1.8474354848418066e-07,0,holdout,review,0.5477,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-162,R005,3393,162,0.0034277423269341,2.7707864860466734e-07,0,holdout,review,0.5518,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3393-164,R005,3393,164,0.0018311225175609,2.681157170400858e-07,0,holdout,review,0.4898,T3_thirty_day,occupation or business type money services,cash-intensive business type,30-day wire count,share of 30-day credits arriving as cash,occupation or business type money services; cash-intensive business type; 30-day wire count
R005-3399-118,R005,3399,118,0.001901502198479,5.0069829030843864e-08,0,train,review,0.4938,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-119,R005,3399,119,0.0040165699465874,1.1887074664622613e-07,0,train,review,0.5682,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-120,R005,3399,120,0.002399652690845,5.09802169700628e-08,0,train,review,0.5175,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-121,R005,3399,121,0.0033571545956232,4.8666868119908154e-08,0,valid,review,0.5495,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-123,R005,3399,123,0.0066747892156346,5.199481828393874e-08,0,valid,review,0.6197,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-124,R005,3399,124,0.0089911342056095,2.957761416446956e-07,0,valid,review,0.6474,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-125,R005,3399,125,0.0127573405119034,3.6605999114931524e-07,0,valid,review,0.6802,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-126,R005,3399,126,0.0133631317667881,3.6605999114931524e-07,0,valid,review,0.6847,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-127,R005,3399,127,0.0134497227635374,2.826600090979695e-07,0,valid,review,0.6856,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-128,R005,3399,128,0.0169485477736877,3.3191563576627785e-07,0,valid,review,0.707,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-129,R005,3399,129,0.008662151180361,4.3724426815126975e-08,0,valid,review,0.6437,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-130,R005,3399,130,0.0096392034390259,6.623133344414364e-08,0,valid,review,0.6529,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-131,R005,3399,131,0.0128543654968944,4.1902929268510816e-08,0,valid,review,0.6809,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-133,R005,3399,133,0.0136203274180192,5.0266215422605523e-08,0,valid,review,0.6868,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-134,R005,3399,134,0.0082183192880701,6.143986739109399e-08,0,valid,review,0.6391,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-135,R005,3399,135,0.0039260407409648,3.548238506584699e-08,0,valid,review,0.5654,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-136,R005,3399,136,0.005426729495446,4.420066653547373e-08,0,valid,review,0.5989,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-138,R005,3399,138,0.0044303582350273,6.069408302257869e-08,0,valid,review,0.5783,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-140,R005,3399,140,0.0037234306077399,7.65162763125923e-08,0,valid,review,0.5601,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-141,R005,3399,141,0.0073035511842447,8.90535212356158e-08,0,valid,review,0.628,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-142,R005,3399,142,0.0096633252736382,8.094689723079026e-08,0,valid,review,0.6531,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3399-143,R005,3399,143,0.012331147791502,1.1326874415338358e-07,0,valid,review,0.6768,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-119,R005,3401,119,3.1768214345736904e-05,2.8014513639538942e-08,0,train,deferred,0.1528,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,occupation or business type consulting,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-120,R005,3401,120,4.69609579803201e-05,2.3694002103529943e-08,0,train,review,0.1751,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,occupation or business type consulting,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-121,R005,3401,121,3.614489898187143e-05,2.5765580309324083e-08,0,valid,review,0.16,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,occupation or business type consulting,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-122,R005,3401,122,3.1525310471461976e-05,2.4784515996251913e-08,0,valid,deferred,0.1524,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,occupation or business type consulting,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-123,R005,3401,123,1.7486825807770627e-05,2.3122217956129838e-08,0,valid,deferred,0.1203,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-124,R005,3401,124,2.4971583421982236e-05,1.901075609612726e-08,0,valid,deferred,0.1397,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-125,R005,3401,125,3.077658430555372e-05,2.6418297017900133e-08,0,valid,deferred,0.151,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-126,R005,3401,126,2.598964215126689e-05,2.3240338992342316e-08,0,valid,deferred,0.1415,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-127,R005,3401,127,2.316115353998885e-05,2.395076256307251e-08,0,valid,deferred,0.1352,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-128,R005,3401,128,2.589691485551096e-05,2.5834917104347907e-08,0,valid,deferred,0.1414,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-129,R005,3401,129,2.3293998965654005e-05,3.0879292684244764e-08,0,valid,deferred,0.1357,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-130,R005,3401,130,2.2272794832807085e-05,2.3098816682331032e-08,0,valid,deferred,0.1326,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-131,R005,3401,131,2.716304793721132e-05,2.820715162744394e-08,0,valid,deferred,0.1442,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-132,R005,3401,132,2.3722406123335968e-05,2.7879886501449363e-08,0,valid,deferred,0.1369,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-133,R005,3401,133,3.1472391548802515e-05,2.6597801441809252e-08,0,valid,deferred,0.1522,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
