customer_key,week_index,week_start_date,n_txn,total_value,credit_value,debit_value,cash_credit_value,high_risk_value,distinct_counterparties
3471,19,2026-01-12,6,13642.22,9059.26,4582.96,0.0,0.0,6
3471,21,2026-01-27,4,9780.23,1982.24,7797.99,1982.24,0.0,4
3471,22,2026-02-03,5,6861.3099999999995,6039.07,822.24,0.0,0.0,5
3471,23,2026-02-09,10,8546.91,3730.42,4816.49,1593.65,0.0,10
3471,24,2026-02-18,3,4547.16,0.0,4547.16,0.0,0.0,3
3471,25,2026-02-23,4,112123.4,55987.85999999999,56135.53999999999,0.0,0.0,4
3472,0,2025-09-03,1,148.23,148.23,0.0,0.0,0.0,1
3472,1,2025-09-08,3,192.76,0.0,192.76,0.0,0.0,3
3472,2,2025-09-15,5,2101.81,1466.77,635.04,0.0,0.0,5
3472,3,2025-09-24,5,721.0,305.96999999999997,415.03000000000003,0.0,0.0,5
3472,4,2025-09-29,7,16411.45,26.5,16384.95,0.0,16033.42,7
3472,5,2025-10-09,3,631.72,0.0,631.72,0.0,0.0,3
3472,6,2025-10-17,2,277.45,0.0,277.45,0.0,0.0,2
3472,7,2025-10-20,1,31.71,0.0,31.71,0.0,0.0,1
3472,8,2025-10-30,1,729.42,729.42,0.0,0.0,0.0,1
3472,9,2025-11-05,4,18599.980000000003,0.0,18599.980000000003,0.0,18450.74,4
3472,10,2025-11-10,6,1619.16,562.11,1057.05,0.0,0.0,6
3472,12,2025-11-26,1,460.27,0.0,460.27,0.0,0.0,1
3472,13,2025-12-02,5,540.09,335.5,204.59,0.0,0.0,5
3472,14,2025-12-09,4,16803.52,65.57,16737.95,0.0,15824.9,4
3472,15,2025-12-16,3,387.15,0.0,387.15,0.0,0.0,3
3472,16,2025-12-24,3,202.73000000000002,0.0,202.73000000000002,0.0,0.0,3
3472,17,2025-12-29,3,3843.6000000000004,76.03,3767.57,0.0,0.0,3
3472,18,2026-01-05,6,846.15,0.0,846.15,0.0,0.0,6
3472,19,2026-01-14,4,390.11,35.6,354.51,0.0,0.0,4
3472,20,2026-01-20,4,1761.97,71.49,1690.48,0.0,0.0,4
3472,21,2026-01-26,1,89.76,89.76,0.0,0.0,0.0,1
3472,22,2026-02-05,4,736.64,0.0,736.64,0.0,0.0,4
3472,23,2026-02-09,6,1113.0,195.60000000000002,917.4,0.0,0.0,6
3472,25,2026-02-25,3,378.21000000000004,0.0,378.21000000000004,0.0,0.0,3
3478,0,2025-09-01,14,5837.9800000000005,2903.48,2934.5,0.0,0.0,14
3478,1,2025-09-10,8,1633.04,575.0,1058.04,0.0,0.0,8
3478,2,2025-09-15,4,751.81,553.03,198.78,130.01,0.0,4
3478,3,2025-09-22,7,5920.87,4043.83,1877.04,0.0,0.0,7
3478,4,2025-09-29,6,2762.94,2733.23,29.71,1012.4599999999999,0.0,6
3478,5,2025-10-09,4,816.25,0.0,816.25,0.0,0.0,4
3478,6,2025-10-13,3,585.46,108.08,477.38000000000005,108.08,0.0,3
3478,7,2025-10-21,3,1692.48,1453.76,238.72,0.0,0.0,3
3478,8,2025-10-27,3,934.4300000000001,831.84,102.59,831.84,0.0,3
3478,9,2025-11-03,7,1529.31,142.35,1386.96,0.0,0.0,7
3478,10,2025-11-11,9,4973.66,3496.07,1477.59,874.21,0.0,9
3478,11,2025-11-17,8,2244.92,1634.64,610.28,498.54,0.0,8
3478,12,2025-11-24,11,4669.72,4053.1099999999997,616.61,0.0,0.0,11
3478,13,2025-12-02,4,337.77,107.88,229.89,0.0,0.0,4
3478,14,2025-12-08,5,546.47,479.33000000000004,67.14,0.0,92.42,5
3478,15,2025-12-16,5,1223.26,672.21,551.0500000000001,0.0,0.0,5
3478,16,2025-12-24,5,2846.31,1566.29,1280.02,0.0,0.0,5
3478,17,2025-12-29,5,940.6,729.19,211.41,0.0,0.0,5
3478,18,2026-01-05,10,1698.74,1465.05,233.69,0.0,0.0,10
3478,19,2026-01-12,6,2141.89,1395.52,746.37,0.0,0.0,6
3478,20,2026-01-19,5,817.3,635.53,181.76999999999998,0.0,0.0,5
3478,21,2026-01-26,7,3299.26,1974.51,1324.75,0.0,0.0,7
3478,22,2026-02-02,6,160297.76,159183.55000000002,1114.21,0.0,0.0,6
3478,23,2026-02-09,6,150958.45,1065.45,149893.0,274.47,473.45,6
3478,24,2026-02-16,4,1097.8,1097.8,0.0,0.0,0.0,4
3478,25,2026-02-24,10,2081.06,1266.58,814.48,124.28,0.0,10
3479,2,2025-09-16,5,3089.14,567.07,2522.07,567.07,0.0,5
3479,3,2025-09-25,8,123840.56,69265.6,54574.96,0.0,0.0,8
3479,4,2025-09-29,2,1083.8899999999999,858.18,225.71,0.0,0.0,2
3479,5,2025-10-06,3,1279.0,0.0,1279.0,0.0,0.0,3
3479,6,2025-10-14,5,1526.25,1015.1,511.15,0.0,0.0,5
3479,7,2025-10-20,2,1200.28,793.2,407.08,0.0,0.0,2
3479,8,2025-10-27,4,2690.85,0.0,2690.85,0.0,0.0,4
3479,9,2025-11-03,2,983.0,0.0,983.0,0.0,0.0,2
3479,10,2025-11-10,4,1391.2,0.0,1391.2,0.0,0.0,4
3479,11,2025-11-17,3,3641.18,3009.76,631.42,1878.0,0.0,3
3479,12,2025-11-27,5,142726.03,88401.63,54324.399999999994,0.0,0.0,5
3479,13,2025-12-04,2,1296.0700000000002,1088.15,207.92,0.0,0.0,2
3479,14,2025-12-10,2,351.72,0.0,351.72,0.0,0.0,2
3479,15,2025-12-15,5,36257.0,28710.75,7546.25,0.0,0.0,5
3479,16,2025-12-22,6,131244.72,130523.1,721.62,0.0,0.0,6
3479,17,2026-01-01,2,4029.8999999999996,1258.91,2770.99,0.0,0.0,2
3479,18,2026-01-06,2,2235.29,0.0,2235.29,0.0,0.0,2
3479,19,2026-01-13,3,2105.4,0.0,2105.4,0.0,0.0,3
3479,20,2026-01-19,6,5263.23,0.0,5263.23,0.0,0.0,6
3479,21,2026-01-26,4,1866.4199999999998,0.0,1866.4199999999998,0.0,0.0,4
3479,22,2026-02-03,4,3879.18,669.92,3209.2599999999998,619.28,0.0,4
3479,23,2026-02-10,3,1248.05,0.0,1248.05,0.0,0.0,3
3479,24,2026-02-16,5,2004.8799999999999,1307.88,697.0,0.0,0.0,5
3479,25,2026-02-24,8,5202.76,2577.1,2625.66,0.0,0.0,8
3480,0,2025-09-03,8,30123.13,19602.85,10520.28,0.0,6762.71,8
3480,1,2025-09-08,6,27714.440000000002,7527.150000000001,20187.29,0.0,14978.12,6
3480,2,2025-09-16,8,41434.16,16140.08,25294.08,2392.86,0.0,8
3480,3,2025-09-22,9,45116.45,5857.84,39258.61,0.0,18122.26,9
3480,4,2025-09-29,9,48685.14,36819.04,11866.1,0.0,0.0,9
3480,5,2025-10-06,8,48584.729999999996,12778.34,35806.39,0.0,15615.15,8
3480,6,2025-10-13,6,28250.92,2711.83,25539.09,0.0,17781.6,6
3480,7,2025-10-20,10,72504.17,24181.99,48322.18,0.0,0.0,10
3480,8,2025-10-27,5,25251.93,13850.3,11401.630000000001,4901.91,0.0,5
3480,9,2025-11-05,4,36004.3,5657.09,30347.21,0.0,22869.89,4
3480,10,2025-11-13,2,6552.77,6552.77,0.0,0.0,0.0,2
3480,11,2025-11-18,10,33393.490000000005,9437.29,23956.2,0.0,19535.58,10
3480,12,2025-11-24,8,44466.32,3889.4300000000003,40576.89,0.0,24894.16,8
3480,13,2025-12-02,6,18114.53,5776.37,12338.16,4724.7,0.0,6
3480,14,2025-12-08,7,28295.75,13309.199999999999,14986.550000000001,0.0,0.0,7
3480,15,2025-12-15,4,37785.52,2961.0,34824.52,0.0,13093.2,4
3480,16,2025-12-22,12,53023.24,29982.85,23040.39,1939.94,12735.75,12
3480,17,2025-12-30,5,23406.1,17266.4,6139.7,0.0,5689.45,5
3480,18,2026-01-05,17,497240.54000000004,302867.33,194373.21,0.0,11484.8,17
3480,19,2026-01-14,2,8691.0,7165.87,1525.13,0.0,0.0,2
3480,20,2026-01-19,8,12020.9,6949.58,5071.32,0.0,0.0,8
3480,21,2026-01-26,4,4789.99,4080.38,709.61,0.0,0.0,4
3480,22,2026-02-02,12,43735.68,5375.89,38359.79,0.0,16872.46,12
3480,23,2026-02-09,8,27485.38,6156.54,21328.84,0.0,14974.7,8
3480,24,2026-02-21,1,5157.88,5157.88,0.0,0.0,0.0,1
3480,25,2026-02-23,8,29852.13,13720.36,16131.77,0.0,11562.43,8
3481,0,2025-09-02,6,15474.36,7879.320000000001,7595.04,2599.64,0.0,6
3481,1,2025-09-11,4,11639.19,7695.23,3943.96,265.04,0.0,4
3481,2,2025-09-15,8,49289.57,45389.49,3900.08,2227.38,0.0,8
3481,3,2025-09-22,7,13190.35,9119.130000000001,4071.22,0.0,0.0,7
3481,4,2025-09-29,5,18222.87,8610.67,9612.2,7822.59,0.0,5
3481,5,2025-10-06,5,32889.92,32889.92,0.0,0.0,0.0,5
3481,6,2025-10-14,6,33916.44,30988.649999999998,2927.79,10319.189999999999,0.0,6
3481,7,2025-10-21,6,7514.04,2316.62,5197.42,0.0,0.0,6
3481,8,2025-10-30,3,14356.27,6401.22,7955.05,6401.22,0.0,3
3481,9,2025-11-03,2,12469.07,3060.8,9408.27,0.0,0.0,2
3481,10,2025-11-10,7,24602.95,21218.3,3384.65,19953.45,0.0,7
3481,11,2025-11-19,2,9759.23,9759.23,0.0,0.0,7489.46,2
3481,12,2025-11-24,1,3290.03,3290.03,0.0,0.0,0.0,1
3481,13,2025-12-01,4,26506.899999999998,26506.899999999998,0.0,0.0,0.0,4
3481,14,2025-12-08,4,10680.63,10680.63,0.0,1172.45,0.0,4
3481,15,2025-12-16,6,115222.81,85205.91,30016.9,6792.56,0.0,6
3481,16,2025-12-22,10,366301.38,193085.86,173215.52,0.0,0.0,10
3481,17,2025-12-30,8,13182.630000000001,2804.06,10378.57,0.0,0.0,8
3481,18,2026-01-06,4,26592.94,0.0,26592.94,0.0,0.0,4
3481,19,2026-01-18,2,3928.92,3928.92,0.0,0.0,0.0,2
3481,20,2026-01-20,2,3476.92,3476.92,0.0,2756.07,0.0,2
3481,21,2026-01-26,11,439024.66,259731.14,179293.52,4415.3,0.0,11
3481,22,2026-02-02,2,5022.91,5022.91,0.0,2865.26,0.0,2
3481,23,2026-02-11,4,13440.67,6880.33,6560.34,0.0,0.0,4
3481,24,2026-02-22,1,3984.26,3984.26,0.0,0.0,0.0,1
3481,25,2026-02-23,3,15194.52,8796.59,6397.93,0.0,0.0,3
3487,0,2025-09-02,2,249.8,0.0,249.8,0.0,0.0,2
3487,1,2025-09-08,4,15241.63,54.08,15187.55,0.0,0.0,4
3487,2,2025-09-17,4,15282.48,0.0,15282.48,0.0,0.0,4
3487,3,2025-09-24,1,15000.0,0.0,15000.0,0.0,0.0,1
3487,4,2025-10-02,3,15130.43,0.0,15130.43,0.0,0.0,3
3487,5,2025-10-10,1,15000.0,0.0,15000.0,0.0,0.0,1
3487,6,2025-10-16,4,30169.43,0.0,30169.43,0.0,0.0,3
3487,7,2025-10-20,8,1080.8999999999999,452.12,628.78,91.85,0.0,8
3487,8,2025-10-27,1,13.39,0.0,13.39,0.0,0.0,1
3487,9,2025-11-04,9,45420.77,5.0,45415.77,0.0,0.0,7
3487,10,2025-11-12,3,92.7,82.50999999999999,10.19,0.0,0.0,3
3487,11,2025-11-17,6,553.4,413.65999999999997,139.74,0.0,0.0,6
3487,12,2025-11-27,2,79.87,0.0,79.87,0.0,0.0,2
3487,13,2025-12-06,1,22.87,0.0,22.87,0.0,0.0,1
3487,14,2025-12-08,2,79.75,0.0,79.75,0.0,0.0,2
3487,15,2025-12-15,2,133.35,0.0,133.35,0.0,0.0,2
3487,16,2025-12-28,1,126.13,126.13,0.0,0.0,0.0,1
3487,17,2025-12-29,5,610.77,0.0,610.77,0.0,0.0,5
3487,18,2026-01-05,6,394.36,256.22,138.14000000000001,0.0,0.0,6
3487,19,2026-01-15,1,39.12,0.0,39.12,0.0,0.0,1
3487,20,2026-01-19,4,684.9499999999999,0.0,684.9499999999999,0.0,0.0,4
3487,21,2026-01-30,1,82.02,82.02,0.0,0.0,0.0,1
3487,22,2026-02-02,4,542.57,516.59,25.98,0.0,0.0,4
3487,23,2026-02-09,5,301.63,0.0,301.63,0.0,0.0,5
3487,24,2026-02-17,6,332.12,156.22,175.9,0.0,0.0,6
3487,25,2026-02-25,2,82.99000000000001,31.89,51.1,0.0,0.0,2
3489,0,2025-09-01,6,672.35,221.1,451.25,0.0,0.0,6
3489,1,2025-09-08,8,1068.31,196.84,871.47,37.36,0.0,8
3489,2,2025-09-21,1,124.18,0.0,124.18,0.0,0.0,1
3489,3,2025-09-22,6,1622.12,65.32,1556.8,0.0,0.0,6
3489,4,2025-10-03,2,107.80000000000001,0.0,107.80000000000001,0.0,0.0,2
3489,5,2025-10-06,5,1484.06,176.59,1307.47,176.59,0.0,5
3489,6,2025-10-15,4,1754.31,0.0,1754.31,0.0,0.0,4
3489,7,2025-10-22,4,1385.55,57.47,1328.08,0.0,0.0,4
3489,8,2025-10-28,1,1718.23,1718.23,0.0,0.0,0.0,1
3489,9,2025-11-07,1,215.75,0.0,215.75,0.0,0.0,1
3489,10,2025-11-10,2,198.49,0.0,198.49,0.0,0.0,2
3489,11,2025-11-23,1,41.53,0.0,41.53,0.0,0.0,1
3489,12,2025-11-24,1,46.95,0.0,46.95,0.0,0.0,1
3489,13,2025-12-02,2,329.75,179.18,150.57,0.0,0.0,2
3489,14,2025-12-09,2,111.53999999999999,0.0,111.53999999999999,0.0,0.0,2
3489,15,2025-12-18,2,336.91999999999996,336.91999999999996,0.0,0.0,0.0,2
3489,16,2025-12-23,4,654.29,0.0,654.29,0.0,0.0,4
3489,17,2025-12-29,2,188.89999999999998,0.0,188.89999999999998,0.0,0.0,2
3489,18,2026-01-05,4,281.63,281.63,0.0,0.0,0.0,4
3489,19,2026-01-16,1,54.54,54.54,0.0,0.0,0.0,1
3489,20,2026-01-21,3,272.76,132.37,140.39,0.0,0.0,3
3489,21,2026-01-28,5,1165.49,241.45999999999998,924.0300000000001,0.0,0.0,5
3489,22,2026-02-03,4,11512.109999999999,341.86,11170.25,0.0,0.0,4
3489,23,2026-02-10,7,39014.42,38422.92,591.5,0.0,0.0,7
3489,24,2026-02-16,1,111.54,0.0,111.54,0.0,0.0,1
3489,25,2026-02-24,4,807.39,320.44,486.95,0.0,0.0,4
3491,0,2025-09-02,4,37526.18,16772.25,20753.93,0.0,0.0,4
3491,1,2025-09-09,7,32318.63,4759.88,27558.75,0.0,0.0,7
3491,2,2025-09-15,5,12820.15,10109.37,2710.78,0.0,0.0,5
3491,3,2025-09-24,5,7261.92,371.33,6890.59,0.0,0.0,5
3491,4,2025-09-29,3,17141.27,16798.329999999998,342.94,0.0,0.0,3
3491,5,2025-10-07,6,32947.43,12690.4,20257.03,0.0,0.0,6
3491,6,2025-10-16,3,217815.12,114561.32,103253.8,0.0,0.0,3
3491,7,2025-10-21,7,61893.9,7822.33,54071.57,0.0,2065.85,7
3491,8,2025-10-27,5,10927.89,920.4,10007.49,920.4,0.0,5
3491,9,2025-11-04,6,15273.83,14549.68,724.15,4911.88,0.0,6
3491,10,2025-11-10,8,36189.88,34116.85,2073.03,8094.14,0.0,8
3491,11,2025-11-17,10,73045.89,64127.21,8918.68,0.0,0.0,10
3491,12,2025-11-24,15,390174.32,219556.39,170617.93,1346.79,0.0,15
3491,13,2025-12-01,8,54446.95,38224.8,16222.15,0.0,0.0,8
3491,14,2025-12-08,6,46006.810000000005,30720.030000000002,15286.78,0.0,0.0,6
3491,15,2025-12-16,5,20406.93,4887.48,15519.449999999999,0.0,0.0,5
3491,16,2025-12-22,7,75101.61,74249.29,852.32,0.0,0.0,7
3491,17,2025-12-30,4,10935.92,10935.92,0.0,4806.52,0.0,4
3491,18,2026-01-05,6,31834.6,13274.93,18559.670000000002,0.0,0.0,6
3491,19,2026-01-12,4,10272.97,8345.33,1927.64,6904.37,0.0,4
3491,20,2026-01-21,9,85631.14,65082.259999999995,20548.88,0.0,0.0,9
3491,21,2026-01-26,21,302595.42,260221.65,42373.770000000004,1260.09,0.0,21
3491,22,2026-02-02,18,224795.69,206516.87,18278.82,0.0,204.45,18
3491,23,2026-02-09,28,454090.15,431470.12,22620.03,0.0,0.0,28
3491,24,2026-02-16,17,258232.03999999998,258232.03999999998,0.0,0.0,0.0,17
3491,25,2026-02-23,11,104890.73,63065.05,41825.68,0.0,0.0,11
3492,0,2025-09-02,1,871.23,0.0,871.23,0.0,0.0,1
3492,1,2025-09-08,4,3862.1600000000003,126.38,3735.78,0.0,0.0,4
3492,2,2025-09-15,6,17656.08,1244.1,16411.98,0.0,0.0,6
3492,3,2025-09-22,4,13939.25,1076.12,12863.13,0.0,0.0,4
3492,4,2025-09-29,6,13953.66,0.0,13953.66,0.0,0.0,6
3492,5,2025-10-06,4,13567.78,1299.5,12268.28,83.02,0.0,4
3492,6,2025-10-13,3,24339.42,0.0,24339.42,0.0,0.0,2
3492,7,2025-10-22,3,7055.92,0.0,7055.92,0.0,0.0,3
3492,8,2025-10-27,5,3224.66,0.0,3224.66,0.0,0.0,5
3492,9,2025-11-03,2,2063.95,1396.84,667.11,0.0,0.0,2
3492,10,2025-11-12,3,2400.11,0.0,2400.11,0.0,0.0,3
3492,11,2025-11-19,3,26525.989999999998,21467.62,5058.37,0.0,0.0,3
3492,12,2025-11-24,6,176858.55000000002,79790.1,97068.45,0.0,0.0,6
3492,13,2025-12-02,4,143317.84,110488.61,32829.23,0.0,0.0,4
3492,14,2025-12-08,7,163735.49,49182.43,114553.06,0.0,0.0,7
3492,15,2025-12-15,7,93997.42,47911.46,46085.96000000001,0.0,0.0,7
3492,16,2025-12-24,3,404.72,0.0,404.72,0.0,0.0,3
3492,17,2026-01-02,1,379.5,0.0,379.5,0.0,0.0,1
3492,18,2026-01-05,9,3448.42,999.8299999999999,2448.59,0.0,0.0,9
3492,19,2026-01-13,2,645.44,494.83,150.61,0.0,0.0,2
3492,20,2026-01-22,3,1981.8999999999999,1505.06,476.84,1505.06,0.0,3
3492,21,2026-01-26,5,1365.61,0.0,1365.61,0.0,0.0,5
3492,22,2026-02-02,7,8652.89,3880.33,4772.5599999999995,0.0,0.0,7
3492,23,2026-02-11,5,3166.21,2303.5499999999997,862.6600000000001,306.44,0.0,5
3492,24,2026-02-18,4,776.69,136.98,639.71,0.0,0.0,4
3492,25,2026-02-26,1,484.39,0.0,484.39,0.0,0.0,1
3493,0,2025-09-01,18,79800.46,75784.6,4015.8599999999997,69267.24,0.0,18
3493,1,2025-09-08,11,18365.46,16823.8,1541.6599999999999,14810.86,0.0,11
3493,2,2025-09-15,7,14221.900000000001,12114.42,2107.48,11668.560000000001,0.0,7
3493,3,2025-09-24,4,12821.369999999999,10397.82,2423.55,10397.82,0.0,4
3493,4,2025-09-29,11,21250.07,19896.01,1354.06,19675.25,0.0,11
3493,5,2025-10-06,21,94513.92,91609.95,2903.97,90547.2,0.0,21
3493,6,2025-10-13,13,57123.84,55701.64,1422.2,54459.93,0.0,13
3493,7,2025-10-20,7,17971.34,17383.59,587.75,17000.75,0.0,7
3493,8,2025-10-27,19,70556.78,69648.97,907.81,68956.52,0.0,19
3493,9,2025-11-03,18,67058.1,63024.65,4033.45,62502.82,0.0,18
3493,10,2025-11-10,12,28121.76,26338.19,1783.57,25364.74,0.0,12
3493,11,2025-11-17,11,33660.12,33128.83,531.29,31627.62,0.0,11
3493,12,2025-11-24,16,64235.909999999996,64235.909999999996,0.0,60677.03,0.0,16
3493,13,2025-12-01,15,63193.72,58488.9,4704.82,51788.94,0.0,15
3493,14,2025-12-08,9,25682.9,25249.88,433.02,24707.9,0.0,9
3493,15,2025-12-15,33,110730.14,110384.11,346.03,71460.65,0.0,33
3493,16,2025-12-22,32,101400.91,100371.18000000001,1029.73,37667.42,0.0,32
3493,17,2025-12-29,47,157014.67,155692.62,1322.05,90541.4,0.0,47
3493,18,2026-01-05,16,29448.37,25772.03,3676.34,0.0,0.0,16
3493,19,2026-01-12,21,57177.67,55420.68,1756.99,48805.11,0.0,21
3493,20,2026-01-19,19,76317.36,74546.42,1770.94,74488.44,0.0,19
3493,21,2026-01-27,21,66361.81,65428.78,933.03,59058.05,0.0,21
3493,22,2026-02-02,17,79989.62,78861.38,1128.24,78645.59,0.0,17
3493,23,2026-02-09,22,81494.03,78636.53,2857.5,77945.52,147.23,22
3493,24,2026-02-16,13,57668.45,57350.32,318.13,56982.87,0.0,13
3493,25,2026-02-24,6,33088.58,32383.83,704.75,32383.83,0.0,6
3494,0,2025-09-03,3,482.05,94.86,387.19,0.0,0.0,3
3494,1,2025-09-08,2,342.15000000000003,85.3,256.85,0.0,0.0,2
3494,2,2025-09-15,4,871.84,178.77,693.07,0.0,0.0,4
3494,3,2025-09-23,3,790.71,451.91,338.8,451.91,0.0,3
3494,4,2025-09-29,6,2064.95,0.0,2064.95,0.0,0.0,6
3494,5,2025-10-07,5,725.49,77.94,647.55,0.0,0.0,5
3494,6,2025-10-14,5,1513.26,832.13,681.13,0.0,0.0,5
3494,7,2025-10-21,6,177356.21,98893.22,78462.98999999999,0.0,0.0,6
3494,8,2025-10-29,2,472.45000000000005,0.0,472.45000000000005,0.0,0.0,2
3494,10,2025-11-10,4,1547.19,1417.37,129.82,0.0,0.0,4
3494,11,2025-11-17,3,1061.03,795.95,265.08,0.0,0.0,3
3494,12,2025-11-24,5,740.32,326.93,413.39,131.74,0.0,5
3494,13,2025-12-02,4,2539.94,1404.56,1135.3799999999999,0.0,0.0,4
3494,14,2025-12-08,5,704.99,233.43,471.56,0.0,0.0,5
3494,15,2025-12-16,2,129.48000000000002,0.0,129.48000000000002,0.0,0.0,2
3494,16,2025-12-25,1,504.57,0.0,504.57,0.0,0.0,1
3494,17,2025-12-31,1,625.73,0.0,625.73,0.0,0.0,1
3494,18,2026-01-06,6,1053.46,112.75,940.71,0.0,0.0,6
3494,19,2026-01-12,9,4213.1,3303.81,909.29,385.92,0.0,9
3494,20,2026-01-20,3,1020.88,871.9000000000001,148.98,0.0,0.0,3
3494,21,2026-01-26,1,283.46,0.0,283.46,0.0,0.0,1
3494,22,2026-02-02,4,1149.34,688.54,460.8,688.54,0.0,4
3494,23,2026-02-10,2,644.39,0.0,644.39,0.0,0.0,2
3494,24,2026-02-16,5,1247.75,674.27,573.48,0.0,0.0,5
3494,25,2026-02-23,2,387.11,286.41,100.7,0.0,0.0,2
3496,0,2025-09-03,2,1556.1299999999999,0.0,1556.1299999999999,0.0,0.0,2
3496,1,2025-09-12,2,796.42,0.0,796.42,0.0,0.0,2
3496,2,2025-09-15,1,803.59,0.0,803.59,0.0,0.0,1
3496,3,2025-09-26,1,680.21,0.0,680.21,0.0,0.0,1
3496,4,2025-09-29,6,3699.99,1313.08,2386.91,0.0,0.0,6
3496,5,2025-10-06,4,1896.92,0.0,1896.92,0.0,0.0,4
3496,6,2025-10-16,2,21175.65,0.0,21175.65,0.0,15813.15,2
3496,7,2025-10-21,5,3176.06,0.0,3176.06,0.0,0.0,5
3496,8,2025-10-27,2,495.07000000000005,0.0,495.07000000000005,0.0,0.0,2
3496,9,2025-11-03,2,342.82,342.82,0.0,12.89,0.0,2
3496,10,2025-11-10,2,17683.64,101.18,17582.46,0.0,17582.46,2
3496,11,2025-11-18,5,31643.870000000003,61.78,31582.09,0.0,31420.480000000003,5
3496,12,2025-11-25,2,715.53,674.61,40.92,0.0,0.0,2
3496,13,2025-12-03,2,506.04,435.42,70.62,0.0,0.0,2
3496,15,2025-12-18,2,14287.699999999999,0.0,14287.699999999999,0.0,14228.96,2
3496,16,2025-12-22,1,342.31,0.0,342.31,0.0,0.0,1
3496,17,2025-12-29,4,5194.43,704.13,4490.3,0.0,0.0,4
3496,18,2026-01-05,3,436.19000000000005,35.25,400.94000000000005,0.0,0.0,3
3496,19,2026-01-15,2,319.14,0.0,319.14,0.0,0.0,2
3496,20,2026-01-21,4,4708.06,520.76,4187.3,0.0,0.0,4
3496,21,2026-02-01,1,624.56,0.0,624.56,0.0,0.0,1
3496,22,2026-02-03,1,21208.0,0.0,21208.0,0.0,21208.0,1
3496,23,2026-02-11,1,483.24,0.0,483.24,0.0,0.0,1
3496,24,2026-02-17,5,3367.29,673.96,2693.33,103.33,0.0,5
3496,25,2026-02-25,2,1384.1,1299.34,84.76,0.0,0.0,2
3497,0,2025-09-01,8,31886.86,19719.22,12167.64,19719.22,0.0,8
3497,1,2025-09-08,20,149152.24,109784.48,39367.76,109784.48,23344.34,20
3497,2,2025-09-15,9,51551.58,42034.69,9516.89,40873.82,0.0,9
3497,3,2025-09-22,17,196863.45,89181.96,107681.49,36553.03,41958.33,17
3497,4,2025-09-29,8,135107.93,98259.54000000001,36848.39,77726.8,15718.42,8
3497,5,2025-10-06,17,112045.06,92152.9,19892.16,92152.9,6547.18,17
3497,6,2025-10-13,6,34019.29,6063.25,27956.04,4191.64,7427.34,6
3497,7,2025-10-20,11,86951.25,86951.25,0.0,83330.17,0.0,11
3497,8,2025-10-27,19,174733.91,142085.21,32648.7,73611.04,14611.94,19
3497,9,2025-11-05,6,33966.88,26556.809999999998,7410.07,26556.809999999998,0.0,6
3497,10,2025-11-10,13,520597.91000000003,305397.65,215200.26,28112.239999999998,0.0,13
3497,11,2025-11-17,18,86587.84,63682.46,22905.38,63682.46,5814.37,18
3497,12,2025-11-25,19,128797.83,115693.20999999999,13104.62,115693.20999999999,0.0,19
3497,13,2025-12-01,18,90815.38,90815.38,0.0,60180.22,0.0,18
3497,14,2025-12-08,21,249332.29,184913.79,64418.5,105307.31999999999,0.0,21
3497,15,2025-12-15,7,38403.77,29293.73,9110.039999999999,29293.73,0.0,7
3497,16,2025-12-23,9,47173.72,42524.21,4649.51,42524.21,0.0,9
3497,17,2025-12-29,9,42439.21,31713.57,10725.640000000001,23353.2,0.0,9
3497,18,2026-01-05,15,78028.24,52964.55,25063.69,46552.67,15735.4,15
3497,19,2026-01-12,12,69121.1,53141.5,15979.599999999999,51506.13,0.0,12
3497,20,2026-01-20,14,70754.01,69383.08,1370.93,66261.17,0.0,14
3497,21,2026-01-26,17,118228.37,118228.37,0.0,118228.37,0.0,17
3497,22,2026-02-02,12,84865.39,48247.759999999995,36617.630000000005,41802.509999999995,32663.04,12
3497,23,2026-02-09,12,96285.9,57886.409999999996,38399.49,31748.65,13198.18,12
3497,24,2026-02-16,14,75887.23,55117.4,20769.83,54798.810000000005,0.0,14
3497,25,2026-02-24,8,71092.83,71092.83,0.0,68843.54,0.0,8
3501,0,2025-09-01,8,34913.92,31956.69,2957.23,24728.25,0.0,8
3501,1,2025-09-08,15,81295.22,72556.81999999999,8738.4,70779.9,0.0,15
3501,2,2025-09-15,21,50530.54,37907.39,12623.15,34510.08,0.0,21
3501,3,2025-09-22,19,71798.92,60802.68,10996.24,56683.909999999996,0.0,19
3501,4,2025-09-29,13,82914.31,62509.86,20404.45,61991.7,0.0,13
3501,5,2025-10-06,28,125896.31,105529.51,20366.8,103531.84,0.0,28
3501,6,2025-10-13,15,72036.56999999999,54423.2,17613.37,51610.73,0.0,14
3501,7,2025-10-20,16,77828.98,77140.08,688.9,73856.19,0.0,16
3501,8,2025-10-27,16,63766.78,52791.22,10975.56,52675.03,0.0,16
3501,9,2025-11-03,17,76216.84,72239.04,3977.8,71284.69,0.0,17
3501,10,2025-11-10,14,77183.95,76744.6,439.35,70062.12,0.0,14
3501,11,2025-11-17,26,123023.17,116331.18000000001,6691.99,114219.53,0.0,26
3501,12,2025-11-24,20,97078.91,80366.37,16712.54,77739.85,0.0,20
3501,13,2025-12-02,17,71384.59,68098.09,3286.5,59587.0,1015.73,17
3501,14,2025-12-09,7,28861.73,20491.03,8370.7,19055.79,0.0,7
